MEint1719.genome.CDS.3347,group00501
MEint1719.genome.CDS.3604,group00141
MEint1719.genome.CDS.2241,group00492
MEint1719.genome.CDS.2240,group00461
MEint1719.genome.CDS.2243,group00327
MEint1719.genome.CDS.2602,group00374
MEint1719.genome.CDS.2245,group05403
MEint1719.genome.CDS.2244,group00445
MEint1719.genome.CDS.2247,group00564
MEint1719.genome.CDS.2246,group01250
MEint1719.genome.CDS.2249,group07445
MEint1719.genome.CDS.3602,group00379
MEint1719.genome.CDS.3603,group02507
MEint1719.genome.CDS.2483,group08499
MEint1719.genome.CDS.2482,group01703
MEint1719.genome.CDS.2481,group02997
MEint1719.genome.CDS.2480,group00786
MEint1719.genome.CDS.2487,group00005
MEint1719.genome.CDS.2486,group01900
MEint1719.genome.CDS.2484,group00809
MEint1719.genome.CDS.2489,group00009
MEint1719.genome.CDS.2488,group01325
MEint1719.genome.CDS.2469,group00450
MEint1719.genome.CDS.2468,group03079
MEint1719.genome.CDS.2461,group00184
MEint1719.genome.CDS.2460,group00505
MEint1719.genome.CDS.2463,group07309
MEint1719.genome.CDS.2462,group00535
MEint1719.genome.CDS.2465,group00307
MEint1719.genome.CDS.2464,group00537
MEint1719.genome.CDS.2467,group05283
MEint1719.genome.CDS.2466,group00533
MEint1719.genome.CDS.2065,group11809
MEint1719.genome.CDS.2064,group00695
MEint1719.genome.CDS.2795,group09888
MEint1719.genome.CDS.2794,group04576
MEint1719.genome.CDS.2793,group01822
MEint1719.genome.CDS.2060,group00170
MEint1719.genome.CDS.2791,group08653
MEint1719.genome.CDS.2790,group11122
MEint1719.genome.CDS.2069,group03070
MEint1719.genome.CDS.2068,group07908
MEint1719.genome.CDS.2799,group00469
MEint1719.genome.CDS.2798,group00066
MEint1719.genome.CDS.2669,group12807
MEint1719.genome.CDS.2668,group01423
MEint1719.genome.CDS.2663,group07896
MEint1719.genome.CDS.2662,group11729
MEint1719.genome.CDS.2661,group01381
MEint1719.genome.CDS.2660,group00672
MEint1719.genome.CDS.2667,group00210
MEint1719.genome.CDS.2666,group00531
MEint1719.genome.CDS.2665,group01476
MEint1719.genome.CDS.2664,group02576
MEint1719.genome.CDS.2933,group00330
MEint1719.genome.CDS.2932,group00419
MEint1719.genome.CDS.2931,group00528
MEint1719.genome.CDS.2930,group00417
MEint1719.genome.CDS.2937,group00317
MEint1719.genome.CDS.2936,group02361
MEint1719.genome.CDS.2935,group04189
MEint1719.genome.CDS.2934,group02265
MEint1719.genome.CDS.2939,group00215
MEint1719.genome.CDS.2938,group01494
MEint1719.genome.CDS.3686,group08347
MEint1719.genome.CDS.3687,group00269
MEint1719.genome.CDS.3684,group00119
MEint1719.genome.CDS.3685,group02078
MEint1719.genome.CDS.3682,group00167
MEint1719.genome.CDS.3683,group08189
MEint1719.genome.CDS.3680,group11393
MEint1719.genome.CDS.3681,group10065
MEint1719.genome.CDS.3688,group00506
MEint1719.genome.CDS.3689,group02324
MEint1719.genome.CDS.2807,group00581
MEint1719.genome.CDS.2806,group00523
MEint1719.genome.CDS.2805,group00457
MEint1719.genome.CDS.2804,group11123
MEint1719.genome.CDS.3538,group02523
MEint1719.genome.CDS.2802,group01789
MEint1719.genome.CDS.2801,group00511
MEint1719.genome.CDS.2800,group00427
MEint1719.genome.CDS.3534,group01873
MEint1719.genome.CDS.3535,group00405
MEint1719.genome.CDS.3536,group03824
MEint1719.genome.CDS.3537,group00474
MEint1719.genome.CDS.3530,group01829
MEint1719.genome.CDS.3531,group02117
MEint1719.genome.CDS.2809,group00618
MEint1719.genome.CDS.2808,group07649
MEint1719.genome.CDS.709,group00201
MEint1719.genome.CDS.2341,group04914
MEint1719.genome.CDS.3220,group01860
MEint1719.genome.CDS.3221,group01633
MEint1719.genome.CDS.3222,group06019
MEint1719.genome.CDS.3223,group08226
MEint1719.genome.CDS.3224,group08165
MEint1719.genome.CDS.3225,group01583
MEint1719.genome.CDS.3226,group00970
MEint1719.genome.CDS.3227,group00090
MEint1719.genome.CDS.3228,group07897
MEint1719.genome.CDS.3229,group00949
MEint1719.genome.CDS.2347,group07267
MEint1719.genome.CDS.3329,group00760
MEint1719.genome.CDS.3328,group01006
MEint1719.genome.CDS.3325,group02388
MEint1719.genome.CDS.3324,group02036
MEint1719.genome.CDS.3326,group02385
MEint1719.genome.CDS.3321,group00683
MEint1719.genome.CDS.3320,group02461
MEint1719.genome.CDS.3323,group11444
MEint1719.genome.CDS.3322,group01584
MEint1719.genome.CDS.1323,group02223
MEint1719.genome.CDS.2407,group04447
MEint1719.genome.CDS.1868,group04318
MEint1719.genome.CDS.1869,group02060
MEint1719.genome.CDS.1864,group02049
MEint1719.genome.CDS.1865,group01640
MEint1719.genome.CDS.1866,group05551
MEint1719.genome.CDS.1867,group06547
MEint1719.genome.CDS.1861,group00218
MEint1719.genome.CDS.1862,group01416
MEint1719.genome.CDS.1863,group01911
MEint1719.genome.CDS.3589,group00020
MEint1719.genome.CDS.3031,group01479
MEint1719.genome.CDS.3030,group01882
MEint1719.genome.CDS.3033,group01699
MEint1719.genome.CDS.3032,group08124
MEint1719.genome.CDS.3035,group01417
MEint1719.genome.CDS.3034,group02140
MEint1719.genome.CDS.3037,group00586
MEint1719.genome.CDS.3036,group00049
MEint1719.genome.CDS.3039,group13198
MEint1719.genome.CDS.3038,group02146
MEint1719.genome.CDS.2328,group00708
MEint1719.genome.CDS.2329,group10541
MEint1719.genome.CDS.2326,group00977
MEint1719.genome.CDS.2327,group00111
MEint1719.genome.CDS.2324,group06859
MEint1719.genome.CDS.2325,group11107
MEint1719.genome.CDS.2322,group08158
MEint1719.genome.CDS.2323,group00361
MEint1719.genome.CDS.2320,group01815
MEint1719.genome.CDS.2321,group03666
MEint1719.genome.CDS.2252,group00996
MEint1719.genome.CDS.2253,group00163
MEint1719.genome.CDS.2250,group00864
MEint1719.genome.CDS.2251,group00067
MEint1719.genome.CDS.2256,group00590
MEint1719.genome.CDS.2257,group01654
MEint1719.genome.CDS.2254,group00544
MEint1719.genome.CDS.2255,group02577
MEint1719.genome.CDS.2258,group04416
MEint1719.genome.CDS.2259,group00130
MEint1719.genome.CDS.2494,group00165
MEint1719.genome.CDS.2495,group00070
MEint1719.genome.CDS.2496,group03685
MEint1719.genome.CDS.2497,group05294
MEint1719.genome.CDS.2490,group01713
MEint1719.genome.CDS.2491,group05545
MEint1719.genome.CDS.2492,group00399
MEint1719.genome.CDS.2493,group02111
MEint1719.genome.CDS.2498,group00452
MEint1719.genome.CDS.2499,group01576
MEint1719.genome.CDS.2478,group00247
MEint1719.genome.CDS.2479,group03956
MEint1719.genome.CDS.2472,group01368
MEint1719.genome.CDS.2473,group02460
MEint1719.genome.CDS.2470,group06329
MEint1719.genome.CDS.2471,group11909
MEint1719.genome.CDS.2476,group00022
MEint1719.genome.CDS.2477,group04473
MEint1719.genome.CDS.2474,group04009
MEint1719.genome.CDS.2475,group00373
MEint1719.genome.CDS.2076,group00086
MEint1719.genome.CDS.2077,group00188
MEint1719.genome.CDS.2074,group04218
MEint1719.genome.CDS.1672,group01302
MEint1719.genome.CDS.2073,group00205
MEint1719.genome.CDS.2070,group11100
MEint1719.genome.CDS.2071,group00073
MEint1719.genome.CDS.2078,group00193
MEint1719.genome.CDS.2079,group14051
MEint1719.genome.CDS.2788,group01658
MEint1719.genome.CDS.2789,group02076
MEint1719.genome.CDS.2780,group03839
MEint1719.genome.CDS.2781,group00003
MEint1719.genome.CDS.2782,group00001
MEint1719.genome.CDS.2783,group08563
MEint1719.genome.CDS.2784,group01915
MEint1719.genome.CDS.2785,group06822
MEint1719.genome.CDS.2786,group02282
MEint1719.genome.CDS.2082,group00593
MEint1719.genome.CDS.1096,group08989
MEint1719.genome.CDS.2678,group02006
MEint1719.genome.CDS.2679,group03361
MEint1719.genome.CDS.2674,group00175
MEint1719.genome.CDS.2675,group00091
MEint1719.genome.CDS.2676,group03364
MEint1719.genome.CDS.2677,group00198
MEint1719.genome.CDS.2670,group04970
MEint1719.genome.CDS.2671,group12056
MEint1719.genome.CDS.2672,group06299
MEint1719.genome.CDS.2673,group13977
MEint1719.genome.CDS.1992,group08749
MEint1719.genome.CDS.1993,group05671
MEint1719.genome.CDS.556,group01372
MEint1719.genome.CDS.2925,group12901
MEint1719.genome.CDS.2926,group00038
MEint1719.genome.CDS.555,group06713
MEint1719.genome.CDS.2920,group02317
MEint1719.genome.CDS.2921,group08483
MEint1719.genome.CDS.2922,group03994
MEint1719.genome.CDS.2923,group02318
MEint1719.genome.CDS.2928,group00305
MEint1719.genome.CDS.2929,group00029
MEint1719.genome.CDS.1523,group02778
MEint1719.genome.CDS.1522,group00207
MEint1719.genome.CDS.2818,group02352
MEint1719.genome.CDS.2819,group02355
MEint1719.genome.CDS.2810,group01569
MEint1719.genome.CDS.2811,group00522
MEint1719.genome.CDS.2812,group00599
MEint1719.genome.CDS.2813,group00652
MEint1719.genome.CDS.2814,group03981
MEint1719.genome.CDS.2815,group09113
MEint1719.genome.CDS.2816,group13893
MEint1719.genome.CDS.2817,group12412
MEint1719.genome.CDS.824,group11117
AAA027L06.genome.CDS.2383,group01176
MEint1719.genome.CDS.733,group00687
MEint1719.genome.CDS.3255,group01488
MEint1719.genome.CDS.3254,group14057
MEint1719.genome.CDS.3257,group01703
MEint1719.genome.CDS.3256,group11147
MEint1719.genome.CDS.3251,group08410
MEint1719.genome.CDS.3250,group02797
MEint1719.genome.CDS.3253,group02566
MEint1719.genome.CDS.3252,group01357
MEint1719.genome.CDS.3259,group04968
MEint1719.genome.CDS.3258,group03425
MEint1719.genome.CDS.3420,group07106
MEint1719.genome.CDS.3339,group11152
MEint1719.genome.CDS.3336,group04996
MEint1719.genome.CDS.3337,group01582
MEint1719.genome.CDS.3334,group01001
MEint1719.genome.CDS.3335,group01938
MEint1719.genome.CDS.3332,group01064
MEint1719.genome.CDS.3333,group01050
MEint1719.genome.CDS.3330,group06372
MEint1719.genome.CDS.3331,group02544
MEint1719.genome.CDS.2151,group08488
MEint1719.genome.CDS.1692,group03944
MEint1719.genome.CDS.2153,group12302
MEint1719.genome.CDS.1891,group02533
MEint1719.genome.CDS.1890,group02077
MEint1719.genome.CDS.1893,group02750
MEint1719.genome.CDS.1892,group02740
MEint1719.genome.CDS.1895,group02517
MEint1719.genome.CDS.1894,group02751
MEint1719.genome.CDS.1897,group01503
MEint1719.genome.CDS.1896,group04776
MEint1719.genome.CDS.1899,group02418
MEint1719.genome.CDS.1898,group02180
MEint1719.genome.CDS.2154,group00056
MEint1719.genome.CDS.2405,group00284
MEint1719.genome.CDS.2404,group00306
MEint1719.genome.CDS.3022,group05561
MEint1719.genome.CDS.3023,group07735
MEint1719.genome.CDS.3020,group01246
MEint1719.genome.CDS.3021,group05556
MEint1719.genome.CDS.3026,group11137
MEint1719.genome.CDS.3027,group04704
MEint1719.genome.CDS.3024,group01309
MEint1719.genome.CDS.3025,group11133
MEint1719.genome.CDS.3028,group01845
MEint1719.genome.CDS.3029,group00367
MEint1719.genome.CDS.2313,group02583
MEint1719.genome.CDS.2312,group01473
MEint1719.genome.CDS.2310,group03077
MEint1719.genome.CDS.2317,group04001
MEint1719.genome.CDS.2316,group03344
MEint1719.genome.CDS.2315,group00879
MEint1719.genome.CDS.2314,group00904
MEint1719.genome.CDS.2319,group02207
MEint1719.genome.CDS.2318,group03183
MEint1719.genome.CDS.2267,group01512
MEint1719.genome.CDS.2266,group01511
MEint1719.genome.CDS.2265,group13287
MEint1719.genome.CDS.2264,group00571
MEint1719.genome.CDS.2263,group01296
MEint1719.genome.CDS.2262,group00113
MEint1719.genome.CDS.2261,group01211
MEint1719.genome.CDS.2260,group08439
MEint1719.genome.CDS.2269,group02875
MEint1719.genome.CDS.2268,group00531
MEint1719.genome.CDS.2449,group00442
MEint1719.genome.CDS.2448,group07404
MEint1719.genome.CDS.2446,group02426
MEint1719.genome.CDS.2445,group00072
MEint1719.genome.CDS.2444,group00062
MEint1719.genome.CDS.2443,group00098
MEint1719.genome.CDS.2442,group00122
MEint1719.genome.CDS.2441,group00115
MEint1719.genome.CDS.2440,group00172
MEint1719.genome.CDS.2049,group05250
MEint1719.genome.CDS.2043,group01316
MEint1719.genome.CDS.2042,group02534
MEint1719.genome.CDS.2041,group02753
MEint1719.genome.CDS.2040,group02752
MEint1719.genome.CDS.2047,group01312
MEint1719.genome.CDS.2046,group06963
MEint1719.genome.CDS.2045,group00144
MEint1719.genome.CDS.2044,group06039
MEint1719.genome.CDS.2681,group00471
MEint1719.genome.CDS.2680,group00532
MEint1719.genome.CDS.2683,group09038
MEint1719.genome.CDS.2682,group02393
MEint1719.genome.CDS.2685,group00354
MEint1719.genome.CDS.2684,group00743
MEint1719.genome.CDS.2687,group09580
MEint1719.genome.CDS.2686,group02575
MEint1719.genome.CDS.2689,group02341
MEint1719.genome.CDS.2688,group00640
MEint1719.genome.CDS.2192,group01590
MEint1719.genome.CDS.2869,group00481
MEint1719.genome.CDS.2868,group00316
MEint1719.genome.CDS.2865,group01906
MEint1719.genome.CDS.2864,group00500
MEint1719.genome.CDS.2867,group01844
MEint1719.genome.CDS.2866,group01653
MEint1719.genome.CDS.2861,group01335
MEint1719.genome.CDS.2860,group06624
MEint1719.genome.CDS.2863,group10917
MEint1719.genome.CDS.2862,group00102
MEint1719.genome.CDS.2362,group11108
MEint1719.genome.CDS.3188,group00761
MEint1719.genome.CDS.614,group12642
MEint1719.genome.CDS.3246,group11952
MEint1719.genome.CDS.3247,group09700
MEint1719.genome.CDS.3245,group12962
MEint1719.genome.CDS.3242,group02562
MEint1719.genome.CDS.3243,group00430
MEint1719.genome.CDS.3240,group09465
MEint1719.genome.CDS.3241,group09168
MEint1719.genome.CDS.3183,group06154
MEint1719.genome.CDS.3248,group02799
MEint1719.genome.CDS.3249,group00928
MEint1719.genome.CDS.3303,group02957
MEint1719.genome.CDS.3302,group01263
MEint1719.genome.CDS.3301,group00199
MEint1719.genome.CDS.3300,group01752
MEint1719.genome.CDS.3306,group04577
MEint1719.genome.CDS.3305,group00582
MEint1719.genome.CDS.3304,group00054
MEint1719.genome.CDS.3309,group04781
MEint1719.genome.CDS.3308,group00052
MEint1719.genome.CDS.3186,group01689
MEint1719.genome.CDS.1882,group08918
MEint1719.genome.CDS.1883,group01639
MEint1719.genome.CDS.1880,group02102
MEint1719.genome.CDS.1881,group00064
MEint1719.genome.CDS.1886,group00391
MEint1719.genome.CDS.1887,group00542
MEint1719.genome.CDS.1884,group00203
MEint1719.genome.CDS.1885,group04795
MEint1719.genome.CDS.1888,group00540
MEint1719.genome.CDS.1889,group00221
MEint1719.genome.CDS.3017,group12432
MEint1719.genome.CDS.3016,group04575
MEint1719.genome.CDS.3015,group01876
MEint1719.genome.CDS.3014,group01613
MEint1719.genome.CDS.3013,group01961
MEint1719.genome.CDS.3012,group01477
MEint1719.genome.CDS.3011,group01509
MEint1719.genome.CDS.3019,group04368
MEint1719.genome.CDS.3018,group01716
MEint1719.genome.CDS.2304,group00325
MEint1719.genome.CDS.2305,group01733
MEint1719.genome.CDS.2306,group03856
MEint1719.genome.CDS.2307,group07755
MEint1719.genome.CDS.2300,group00342
MEint1719.genome.CDS.2301,group00289
MEint1719.genome.CDS.2302,group12857
MEint1719.genome.CDS.2303,group12857
MEint1719.genome.CDS.2308,group00495
MEint1719.genome.CDS.2309,group00007
MEint1719.genome.CDS.2278,group05812
MEint1719.genome.CDS.2279,group01506
MEint1719.genome.CDS.2270,group05007
MEint1719.genome.CDS.2271,group04335
MEint1719.genome.CDS.2272,group02977
MEint1719.genome.CDS.2273,group00130
MEint1719.genome.CDS.2274,group01607
MEint1719.genome.CDS.2275,group04587
MEint1719.genome.CDS.2276,group01937
MEint1719.genome.CDS.2277,group02757
MEint1719.genome.CDS.64,group07129
MEint1719.genome.CDS.2450,group01730
MEint1719.genome.CDS.2451,group00486
MEint1719.genome.CDS.2452,group00723
MEint1719.genome.CDS.2453,group01686
MEint1719.genome.CDS.2454,group00547
MEint1719.genome.CDS.2455,group00487
MEint1719.genome.CDS.2456,group00117
MEint1719.genome.CDS.2457,group00096
MEint1719.genome.CDS.2458,group00954
MEint1719.genome.CDS.2459,group03066
MEint1719.genome.CDS.1653,group01891
MEint1719.genome.CDS.2058,group00295
MEint1719.genome.CDS.2059,group02661
MEint1719.genome.CDS.2054,group00085
MEint1719.genome.CDS.2055,group07321
MEint1719.genome.CDS.2056,group00101
MEint1719.genome.CDS.2057,group00196
MEint1719.genome.CDS.2050,group06259
MEint1719.genome.CDS.2051,group03147
MEint1719.genome.CDS.2052,group02002
MEint1719.genome.CDS.2053,group00041
MEint1719.genome.CDS.2692,group00711
MEint1719.genome.CDS.2693,group00453
MEint1719.genome.CDS.2690,group03062
MEint1719.genome.CDS.2691,group02347
MEint1719.genome.CDS.2696,group00919
MEint1719.genome.CDS.2697,group00275
MEint1719.genome.CDS.2694,group00392
MEint1719.genome.CDS.2695,group00012
MEint1719.genome.CDS.2698,group00630
MEint1719.genome.CDS.2699,group01684
MEint1719.genome.CDS.1438,group07759
MEint1719.genome.CDS.3651,group00003
MEint1719.genome.CDS.3650,group12546
MEint1719.genome.CDS.3653,group08563
MEint1719.genome.CDS.3652,group00001
MEint1719.genome.CDS.3655,group06822
MEint1719.genome.CDS.3654,group01915
MEint1719.genome.CDS.3657,group01723
MEint1719.genome.CDS.3656,group02282
MEint1719.genome.CDS.3659,group02076
MEint1719.genome.CDS.3658,group01658
MEint1719.genome.CDS.2830,group07383
MEint1719.genome.CDS.3493,group00065
MEint1719.genome.CDS.3492,group00140
MEint1719.genome.CDS.3491,group00126
MEint1719.genome.CDS.3490,group00000
MEint1719.genome.CDS.3497,group00036
MEint1719.genome.CDS.3496,group03067
MEint1719.genome.CDS.3495,group01391
MEint1719.genome.CDS.3494,group01914
MEint1719.genome.CDS.3499,group01046
MEint1719.genome.CDS.3498,group01046
MEint1719.genome.CDS.1503,group11155
MEint1719.genome.CDS.1502,group02157
MEint1719.genome.CDS.3521,group01040
MEint1719.genome.CDS.2839,group01880
MEint1719.genome.CDS.2878,group01933
MEint1719.genome.CDS.2879,group00454
MEint1719.genome.CDS.2876,group00071
MEint1719.genome.CDS.2877,group00247
MEint1719.genome.CDS.2874,group00883
MEint1719.genome.CDS.2875,group00308
MEint1719.genome.CDS.2872,group00277
MEint1719.genome.CDS.2873,group02342
MEint1719.genome.CDS.2870,group07147
MEint1719.genome.CDS.2871,group04148
MEint1719.genome.CDS.3279,group00034
MEint1719.genome.CDS.3278,group00406
MEint1719.genome.CDS.3273,group00604
MEint1719.genome.CDS.3272,group00153
MEint1719.genome.CDS.3271,group00504
MEint1719.genome.CDS.3270,group02048
MEint1719.genome.CDS.3277,group06973
MEint1719.genome.CDS.3276,group02292
MEint1719.genome.CDS.3275,group01719
MEint1719.genome.CDS.3274,group00603
MEint1719.genome.CDS.3479,group02156
MEint1719.genome.CDS.3478,group01738
MEint1719.genome.CDS.3471,group00241
MEint1719.genome.CDS.3470,group02640
MEint1719.genome.CDS.3473,group00223
MEint1719.genome.CDS.3472,group09111
MEint1719.genome.CDS.3475,group00197
MEint1719.genome.CDS.3474,group00472
MEint1719.genome.CDS.3477,group11059
MEint1719.genome.CDS.3476,group01577
MEint1719.genome.CDS.3314,group03375
MEint1719.genome.CDS.3315,group00780
MEint1719.genome.CDS.3316,group01069
MEint1719.genome.CDS.3317,group05366
MEint1719.genome.CDS.3310,group01265
MEint1719.genome.CDS.3311,group00377
MEint1719.genome.CDS.3312,group11151
MEint1719.genome.CDS.3313,group01811
MEint1719.genome.CDS.3318,group13876
MEint1719.genome.CDS.3319,group13947
MEint1719.genome.CDS.3008,group06053
MEint1719.genome.CDS.3009,group01749
MEint1719.genome.CDS.3000,group01642
MEint1719.genome.CDS.3001,group01721
MEint1719.genome.CDS.3002,group08723
MEint1719.genome.CDS.3003,group05678
MEint1719.genome.CDS.3004,group01710
MEint1719.genome.CDS.3005,group02271
MEint1719.genome.CDS.3006,group01264
MEint1719.genome.CDS.3007,group00900
MEint1719.genome.CDS.1032,group01173
MEint1719.genome.CDS.2744,group01015
MEint1719.genome.CDS.2033,group00876
MEint1719.genome.CDS.2030,group01592
MEint1719.genome.CDS.2031,group04215
MEint1719.genome.CDS.2199,group01309
MEint1719.genome.CDS.2198,group07735
MEint1719.genome.CDS.2195,group00779
MEint1719.genome.CDS.2194,group04067
MEint1719.genome.CDS.2197,group11104
MEint1719.genome.CDS.2196,group00943
MEint1719.genome.CDS.2191,group01787
MEint1719.genome.CDS.2190,group03007
MEint1719.genome.CDS.2193,group06617
MEint1719.genome.CDS.2037,group01045
MEint1719.genome.CDS.2034,group10445
MEint1719.genome.CDS.2035,group10600
MEint1719.genome.CDS.2209,group03579
MEint1719.genome.CDS.2208,group02548
MEint1719.genome.CDS.2205,group02367
MEint1719.genome.CDS.2204,group00142
MEint1719.genome.CDS.2207,group01847
MEint1719.genome.CDS.2206,group02818
MEint1719.genome.CDS.2200,group10692
MEint1719.genome.CDS.2203,group02190
MEint1719.genome.CDS.2202,group12610
MEint1719.genome.CDS.2425,group08680
MEint1719.genome.CDS.2427,group00496
MEint1719.genome.CDS.2426,group00030
MEint1719.genome.CDS.2421,group01242
MEint1719.genome.CDS.2420,group00360
MEint1719.genome.CDS.2422,group00605
MEint1719.genome.CDS.2429,group00243
